lambda,t,N
1.549173e+00,1.745063e+00,6.697709e-02
1.923506e+00,1.059446e+00,1.303085e-01
8.631029e-01,3.488388e-01,7.400158e-01
3.424276e-01,2.687071e+00,3.984684e-01
9.565271e-01,2.595485e+00,8.352143e-02
2.883617e-01,2.567590e+00,4.769256e-01
8.655333e-01,1.915038e+00,1.906094e-01
1.268594e+00,9.931891e-01,2.836671e-01
1.905961e+00,1.020911e+00,1.428706e-01
1.038058e+00,1.800363e-01,8.295365e-01
1.321074e+00,8.756223e-01,3.145029e-01
2.802577e-01,1.481127e-01,9.593400e-01
1.956648e+00,4.406225e-02,9.173976e-01
1.702950e+00,2.584613e+00,1.225933e-02
1.742838e+00,1.498718e+00,7.338588e-02
7.490504e-01,4.029563e-01,7.394604e-01
1.002144e+00,9.459299e-01,3.875315e-01
1.368376e+00,1.893287e+00,7.496544e-02
1.086667e+00,7.868832e-01,4.252491e-01
1.252002e+00,2.590481e-01,7.230126e-01
7.576984e-01,1.513130e-01,8.916785e-01
8.827008e-01,1.608887e+00,2.416738e-01
9.743851e-01,3.082731e-01,7.405392e-01
1.132896e+00,2.561368e+00,5.492629e-02
5.459886e-01,2.139851e+00,3.108843e-01
7.022217e-01,2.925386e+00,1.281864e-01
6.051137e-01,1.415197e+00,4.247074e-01
8.242824e-01,2.097450e+00,1.774811e-01
9.110012e-01,1.549258e+00,2.438076e-01
1.231360e+00,2.578339e-01,7.279767e-01
4.170026e-01,5.364450e-01,7.995558e-01
1.450640e+00,4.059773e-01,5.549225e-01
1.278639e+00,1.114778e+00,2.404127e-01
7.685154e-01,2.238275e+00,1.790395e-01
7.659370e-01,7.287523e-01,5.722505e-01
1.273356e+00,2.650257e+00,3.422767e-02
1.613011e+00,2.540501e+00,1.660823e-02
1.983465e+00,1.418272e+00,6.001907e-02
1.024121e+00,9.950850e-01,3.609240e-01
1.559199e+00,1.375641e+00,1.170800e-01
1.815864e+00,1.447814e+00,7.214817e-02
1.099713e+00,7.795908e-01,4.242950e-01
8.427437e-01,1.182277e+00,3.692222e-01
1.676097e+00,2.279722e+00,2.190512e-02
7.377847e-01,2.909364e+00,1.168944e-01
7.804110e-01,9.803741e-01,4.652898e-01
1.110783e+00,1.551840e+00,1.783946e-01
1.759271e-01,2.886277e+00,6.018335e-01
1.197215e-01,6.931362e-01,9.203665e-01
1.666815e+00,1.822587e+00,4.793472e-02
1.963824e+00,2.687113e+00,5.107647e-03
1.543092e-01,1.968290e+00,7.380636e-01
1.817818e+00,1.990179e-01,6.964367e-01
1.708688e+00,1.629501e+00,6.177180e-02
5.702147e-01,1.451375e+00,4.370991e-01
1.787057e+00,1.241056e+00,1.088442e-01
3.589921e-01,8.044144e-01,7.491782e-01
9.356305e-01,1.341196e+00,2.851147e-01
9.399917e-01,3.809456e-01,6.990132e-01
4.095063e-01,5.457409e-01,7.997274e-01
8.782883e-01,8.830157e-01,4.604540e-01
2.566034e-01,2.315326e+00,5.520478e-01
3.458307e-01,1.336675e+00,6.298565e-01
9.416708e-01,2.490061e+00,9.586466e-02
4.656551e-01,1.269778e+00,5.536190e-01
1.625391e+00,1.357576e+00,1.100752e-01
4.513098e-01,2.356508e+00,3.452401e-01
9.096793e-01,8.548078e-01,4.595071e-01
1.491506e+00,1.398628e-01,8.117149e-01
1.395941e-01,2.622493e+00,6.934442e-01
4.916159e-01,2.335620e+00,3.171984e-01
1.227137e+00,1.264709e+00,2.118300e-01
1.297653e+00,2.242915e+00,5.444717e-02
1.359153e-01,1.090296e+00,8.622692e-01
9.622112e-01,6.967643e-01,5.114864e-01
1.791445e+00,8.320565e-01,2.252412e-01
1.257680e+00,7.470539e-01,3.908018e-01
1.279820e+00,2.070761e+00,7.063694e-02
1.531541e+00,2.836910e+00,1.297354e-02
1.235885e+00,2.695731e+00,3.573540e-02
1.102050e+00,3.501491e-01,6.798510e-01
1.104471e+00,1.999055e+00,1.099314e-01
1.661845e+00,2.504805e+00,1.556707e-02
1.243013e+00,2.206503e+00,6.439543e-02
6.671730e-01,1.248827e+00,4.346634e-01
1.795124e+00,8.475506e-01,2.183931e-01
1.513480e-01,2.628786e+00,6.717551e-01
2.022852e-01,8.360261e-01,8.444112e-01
1.623053e+00,2.409922e+00,2.001185e-02
8.566958e-01,2.304212e+00,1.388989e-01
7.825272e-01,3.928288e-01,7.353570e-01
8.216238e-01,2.480275e+00,1.303082e-01
1.831722e+00,2.312244e+00,1.447418e-02
2.701495e-01,2.876549e+00,4.597381e-01
1.481085e+00,1.077152e+00,2.028368e-01
2.586414e-01,1.120353e+00,7.484360e-01
2.084188e-01,2.871005e+00,5.497062e-01
1.445917e+00,2.174512e-01,7.302150e-01
5.611645e-01,8.245530e-02,9.547832e-01
1.136286e-01,1.284701e+00,8.641760e-01
1.468361e+00,2.442174e+00,2.770915e-02
1.581796e+00,1.845106e+00,5.401023e-02
1.619699e+00,2.640957e+00,1.387657e-02
1.181157e+00,2.900421e+00,3.252157e-02
1.179873e+00,2.383684e+00,6.005793e-02
1.145109e+00,2.152989e+00,8.497426e-02
1.899458e+00,1.862577e+00,2.907472e-02
9.682132e-01,2.783750e+00,6.752460e-02
9.162358e-01,1.388997e+00,2.800888e-01
1.250751e+00,1.981393e+00,8.389155e-02
5.526402e-01,2.316600e+00,2.779689e-01
9.330902e-01,2.071354e+00,1.447482e-01
1.066658e+00,8.562727e-02,9.127119e-01
1.905107e-01,2.682979e-01,9.501707e-01
9.490434e-01,2.861380e+00,6.616699e-02
1.711931e+00,2.582212e+00,1.202739e-02
1.188569e+00,1.332827e+00,2.051206e-01
1.186751e+00,2.827927e+00,3.487286e-02
1.781584e+00,3.389351e-01,5.467075e-01
2.195166e-01,1.051267e+00,7.939216e-01
1.134077e-01,1.853686e+00,8.104041e-01
6.607076e-01,1.908483e+00,2.833848e-01
7.103504e-01,9.132657e-01,5.227047e-01
1.627127e+00,2.679547e+00,1.277885e-02
8.657234e-01,1.192233e+00,3.562424e-01
7.656850e-01,5.732212e-01,6.447408e-01
1.306842e+00,2.978491e+00,2.039597e-02
1.964183e+00,2.293626e+00,1.105248e-02
1.134909e+00,2.815732e-01,7.264686e-01
1.794747e+00,2.022826e+00,2.650397e-02
1.704175e+00,1.532221e+00,7.344841e-02
1.456566e-01,1.210090e+00,8.384019e-01
1.050595e+00,1.120375e+00,3.081832e-01
1.427137e+00,2.274229e+00,3.894375e-02
5.880586e-01,1.783011e-01,9.004582e-01
1.496610e+00,2.860962e+00,1.381855e-02
6.303641e-01,2.567494e+00,1.982045e-01
1.070825e+00,1.997309e+00,1.177999e-01
1.435299e+00,1.157517e+00,1.898763e-01
1.423698e+00,3.154909e-01,6.381616e-01
5.025362e-01,1.834311e+00,3.977993e-01
1.958174e+00,2.231155e+00,1.266405e-02
1.884379e+00,2.156912e+00,1.717263e-02
6.666329e-01,1.140791e-01,9.267709e-01
5.280666e-01,1.665428e+00,4.150083e-01
3.779590e-01,6.484285e-01,7.826424e-01
4.072245e-01,2.909755e+00,3.057696e-01
1.050715e+00,2.198767e+00,9.923373e-02
2.745030e-01,2.494159e+00,5.042645e-01
5.265476e-01,1.270883e+00,5.121281e-01
1.703192e+00,3.761585e-01,5.269392e-01
1.690766e+00,1.560134e+00,7.151691e-02
1.975872e+00,2.044989e+00,1.758628e-02
7.411076e-01,7.209431e-01,5.860815e-01
2.768575e-01,5.244740e-01,8.648454e-01
9.069827e-01,1.523396e+00,2.511527e-01
1.912194e+00,2.475235e+00,8.798901e-03
8.647312e-01,2.918172e-01,7.769778e-01
9.818559e-01,1.446347e+00,2.416889e-01
1.387676e+00,2.606534e+00,2.686252e-02
9.713556e-01,8.242441e-01,4.490441e-01
1.168869e+00,2.629669e-01,7.353757e-01
1.819620e+00,1.016939e+00,1.571676e-01
9.605920e-01,1.033443e+00,3.705685e-01
1.264517e+00,1.611351e+00,1.303435e-01
1.193551e+00,2.023895e+00,8.931188e-02
1.734594e+00,5.342946e-01,3.958246e-01
1.691024e+00,2.110293e+00,2.819654e-02
1.025695e+00,2.506440e+00,7.647112e-02
7.209885e-01,1.884267e+00,2.570371e-01
1.958022e+00,5.520113e-01,3.393069e-01
1.850602e-01,8.225650e-01,8.587959e-01
1.358573e+00,8.797382e-02,8.873473e-01
6.946775e-01,9.875675e-01,5.035658e-01
1.113944e+00,2.862896e+00,4.120873e-02
1.672819e-01,2.978622e+00,6.075811e-01
1.596100e+00,2.384350e+00,2.224447e-02
6.671741e-01,2.107111e+00,2.451685e-01
4.424005e-01,2.286140e+00,3.637133e-01
7.302016e-01,3.822589e-01,7.564445e-01
6.758023e-01,2.436045e+00,1.927647e-01
8.210432e-01,4.027034e-01,7.184660e-01
1.771192e+00,1.129788e+00,1.351905e-01
1.954673e+00,2.740917e+00,4.712222e-03
8.328175e-01,6.292228e-01,5.921308e-01
2.508026e-01,2.174479e+00,5.796303e-01
9.279154e-01,2.270225e+00,1.216537e-01
5.529310e-01,2.410244e+00,2.637644e-01
1.716404e+00,1.579208e+00,6.649955e-02
8.012493e-01,2.169327e+00,1.758416e-01
5.736442e-01,1.912435e+00,3.338521e-01
1.514432e+00,2.345922e+00,2.864606e-02
9.830216e-01,2.213163e+00,1.135414e-01
5.913348e-01,1.213779e-01,9.307403e-01
1.748266e+00,2.876352e+00,6.547788e-03
4.465707e-01,1.765931e+00,4.544748e-01
1.384039e+00,9.039847e-01,2.861756e-01
7.525021e-01,1.424424e+00,3.423636e-01
1.722977e+00,1.079262e+00,1.557438e-01
1.896219e+00,5.068060e-01,3.825044e-01
9.355881e-01,1.653447e-01,8.566768e-01
1.809319e+00,1.477575e-01,7.654124e-01
1.870695e+00,1.638050e+00,4.668695e-02
1.161460e+00,2.561859e+00,5.102201e-02
1.867080e+00,1.886378e+00,2.953973e-02
1.062132e+00,9.301792e-01,3.723305e-01
3.526361e-01,5.590347e-01,8.210791e-01
3.877828e-01,2.569675e+00,3.691782e-01
6.319211e-01,2.799833e+00,1.704568e-01
1.938789e+00,9.279979e-01,1.654325e-01
4.826698e-01,2.650458e+00,2.782332e-01
1.693888e+00,1.936565e+00,3.761609e-02
1.082328e-01,2.036946e+00,8.021462e-01
1.669462e+00,1.820218e+00,4.789304e-02
1.745439e+00,5.751603e-01,3.664448e-01
1.008270e+00,2.533179e+00,7.775993e-02
1.300752e+00,6.668376e-01,4.200463e-01
8.388287e-01,2.341114e+00,1.403251e-01
1.392078e+00,1.974036e-01,7.597231e-01
8.561073e-01,2.734741e+00,9.620903e-02
1.592672e+00,5.580674e-01,4.111412e-01
1.860503e+00,2.013764e-01,6.875219e-01
1.405768e+00,5.185371e-01,4.824187e-01
1.658099e+00,1.492069e+00,8.424741e-02
1.698546e+00,3.194750e-01,5.812102e-01
1.408912e+00,9.969120e-01,2.454749e-01
1.129361e+00,1.603790e+00,1.634484e-01
4.122327e-01,7.019069e-01,7.487509e-01
1.929930e+00,2.140587e+00,1.606385e-02
1.820150e+00,2.280095e+00,1.576260e-02
9.912313e-01,1.290957e+00,2.781382e-01
1.990615e+00,4.192081e-01,4.340992e-01
1.325024e+00,2.441115e+00,3.937846e-02
1.537862e+00,1.536819e+00,9.409832e-02
2.047017e-01,1.661226e+00,7.117306e-01
1.314997e+00,2.228313e+00,5.338502e-02
3.789421e-01,1.079578e+00,6.642495e-01
1.543335e+00,2.448351e-01,6.853246e-01
1.379097e+00,6.297794e-01,4.195693e-01
1.917845e+00,2.249540e+00,1.337633e-02
5.910697e-01,8.612430e-01,6.010635e-01
3.905185e-01,7.599790e-01,7.432031e-01
1.322746e+00,1.790000e+00,9.369462e-02
1.151416e+00,2.177034e+00,8.153919e-02
5.219666e-01,9.047468e-01,6.235991e-01
2.959737e-01,1.375463e+00,6.655771e-01
2.281541e-01,2.731265e+00,5.362529e-01
1.489957e+00,1.292852e+00,1.456871e-01
1.204751e+00,9.319511e-01,3.253775e-01
1.049301e+00,1.366106e+00,2.384830e-01
1.566690e+00,1.767046e+00,6.276154e-02
9.118028e-01,4.798124e-01,6.456522e-01
5.269952e-01,8.812287e-01,6.285100e-01
5.986926e-01,2.355015e-01,8.684954e-01
1.060866e+00,1.655953e+00,1.726059e-01
1.649984e+00,1.125843e+00,1.560431e-01
2.918297e-01,2.286660e+00,5.130843e-01
1.466696e+00,2.310083e+00,3.376979e-02
1.642322e+00,1.398708e+00,1.005470e-01
1.986606e+00,1.281419e+00,7.842015e-02
6.635053e-01,1.535363e+00,3.610563e-01
1.062143e+00,2.935791e-01,7.321112e-01
8.148779e-01,2.172163e+00,1.703249e-01
1.671216e+00,2.095315e+00,3.014537e-02
7.619476e-01,1.544283e+00,3.083059e-01
7.518817e-01,9.929193e-01,4.739953e-01
1.064416e+00,2.964664e+00,4.261123e-02
6.045099e-01,1.457560e+00,4.143229e-01
1.926229e-01,1.022668e+00,8.211994e-01
3.064967e-01,1.147756e+00,7.034324e-01
5.300488e-01,8.486716e-01,6.377319e-01
1.119197e+00,2.244768e+00,8.107844e-02
9.796609e-01,5.383245e-01,5.901518e-01
1.485065e+00,8.517247e-01,2.822771e-01
4.842253e-01,1.932740e+00,3.922399e-01
8.309936e-01,6.807011e-01,5.679862e-01
1.303073e-01,1.313599e+00,8.426770e-01
1.434753e+00,7.024865e-01,3.649867e-01
1.340467e+00,6.203293e-01,4.353821e-01
1.055606e+00,2.188402e+00,9.925224e-02
6.958094e-01,5.136554e-01,6.994883e-01
1.281613e+00,4.713219e-01,5.465922e-01
8.093507e-01,1.268302e+00,3.582581e-01
1.225244e-01,1.030763e+00,8.813560e-01
1.474003e+00,1.702258e+00,8.133872e-02
3.963156e-01,4.198068e-01,8.467278e-01
8.155521e-01,2.556617e+00,1.243004e-01
4.520297e-01,2.024419e-01,9.125524e-01
1.972731e+00,1.257787e+00,8.363648e-02
1.155924e+00,1.472120e+00,1.823808e-01
5.064892e-01,9.992385e-01,6.028400e-01
6.182570e-01,2.381046e+00,2.294435e-01
1.126371e-01,1.370983e+00,8.569090e-01
1.901200e+00,2.019281e+00,2.151387e-02
1.398713e+00,1.277562e+00,1.674715e-01
6.565980e-01,2.933088e+00,1.457504e-01
1.959247e+00,1.084616e+00,1.194293e-01
9.958457e-01,8.703403e-01,4.203260e-01
2.990169e-01,2.553111e+00,4.660682e-01
1.797541e+00,1.411783e+00,7.904502e-02
9.369047e-01,1.528356e+00,2.388490e-01
7.202782e-01,2.026850e+00,2.322605e-01
2.665120e-01,1.005568e+00,7.649108e-01
2.656340e-01,1.123940e+00,7.418883e-01
4.215124e-01,7.815073e-01,7.193444e-01
1.741590e+00,1.778715e-02,9.694970e-01
8.355786e-01,2.202864e+00,1.587116e-01
9.667557e-01,2.944690e+00,5.802995e-02
1.218183e+00,2.008289e+00,8.659941e-02
1.095478e+00,3.079992e-01,7.136189e-01
2.287292e-01,2.931598e+00,5.114313e-01
9.178837e-01,9.457363e-01,4.197584e-01
1.414932e+00,2.244737e+00,4.174609e-02
1.626395e+00,7.073937e-01,3.164780e-01
1.288526e+00,2.653104e+00,3.275845e-02
3.772069e-01,1.457502e+00,5.770767e-01
7.524473e-01,5.702258e-01,6.511177e-01
1.250437e+00,1.802637e+00,1.049697e-01
7.012096e-01,1.328449e+00,3.939539e-01
1.540647e-01,5.605758e-01,9.172594e-01
1.415696e+00,4.967604e-01,4.949683e-01
1.320688e+00,1.697630e+00,1.062416e-01
7.987603e-01,2.752312e+00,1.109764e-01
3.970652e-01,8.251443e-01,7.206252e-01
1.096901e+00,2.254865e+00,8.430093e-02
5.789867e-01,2.780146e+00,1.999540e-01
4.787989e-01,2.858217e+00,2.544855e-01
8.223372e-01,1.348124e+00,3.300165e-01
1.751526e+00,8.038394e-02,8.686678e-01
7.335705e-01,1.473129e+00,3.393769e-01
7.342796e-01,2.023449e+00,2.263264e-01
1.037500e+00,1.769278e+00,1.595135e-01
1.732262e+00,1.616293e+00,6.081966e-02
1.114199e+00,7.299076e-01,4.434093e-01
6.600258e-01,3.975400e-01,7.692135e-01
1.221312e+00,1.984594e+00,8.858357e-02
1.076703e+00,8.398109e-01,4.048547e-01
1.687691e+00,1.564005e+00,7.139283e-02
1.710481e+00,2.984100e+00,6.070910e-03
3.066894e-01,2.297286e+00,4.943293e-01
4.256394e-01,2.531872e+00,3.403896e-01
1.975190e+00,2.017097e+00,1.860825e-02
1.777944e-01,1.563137e-01,9.725909e-01
1.484074e+00,1.761449e+00,7.323223e-02
2.262630e-01,6.449408e-01,8.642215e-01
1.955844e+00,1.376532e+00,6.772621e-02
1.271232e+00,8.135509e-02,9.017471e-01
1.150842e+00,3.151049e-02,9.643860e-01
9.992819e-01,4.632293e-01,6.294577e-01
1.620766e+00,6.441926e-01,3.520136e-01
1.755170e+00,7.538982e-01,2.662767e-01
4.332123e-01,2.962831e+00,2.770562e-01
1.002671e+00,2.143178e+00,1.166120e-01
1.877409e+00,1.581910e+00,5.130888e-02
2.611246e-01,2.184705e+00,5.652539e-01
1.168635e+00,1.490972e-01,8.400951e-01
1.028736e+00,2.463057e-02,9.749800e-01
1.588720e+00,1.072587e+00,1.819469e-01
1.936868e+00,2.677077e+00,5.599126e-03
1.885898e-01,2.759181e+00,5.943105e-01
1.181222e+00,8.575961e-01,3.631237e-01
1.724242e+00,1.183810e+00,1.298759e-01
1.885839e+00,2.963884e+00,3.737243e-03
1.389438e+00,3.316650e-01,6.307613e-01
1.187804e+00,2.696580e+00,4.063972e-02
3.417138e-01,2.549782e+00,4.184090e-01
1.193810e+00,8.814151e-02,9.001226e-01
1.907130e+00,2.845360e+00,4.398593e-03
7.735654e-01,1.685356e+00,2.715164e-01
1.612014e+00,8.671529e-02,8.695441e-01
3.408728e-01,2.112959e+00,4.866305e-01
8.961000e-01,7.305674e-01,5.196180e-01
1.519778e+00,2.338192e+00,2.862334e-02
1.485674e+00,1.192667e+00,1.700072e-01
1.468928e+00,6.699805e-01,3.737556e-01
1.097136e-01,1.757043e+00,8.246703e-01
1.268904e-01,7.425749e-01,9.100774e-01
3.728946e-01,2.524777e+00,3.900517e-01
1.589944e+00,1.244493e+00,1.382525e-01
1.962507e+00,2.670977e+00,5.290663e-03
1.730972e+00,4.927416e-02,9.182439e-01
1.583245e+00,1.128858e+00,1.674184e-01
1.191086e+00,5.997233e-01,4.895240e-01
1.186371e+00,1.884198e+00,1.069538e-01
2.316832e-01,1.234090e+00,7.513243e-01
1.256985e+00,4.204496e-01,5.894893e-01
6.253416e-01,1.997433e-02,9.875869e-01
1.025263e+00,3.339685e-01,7.100600e-01
1.394008e+00,4.498159e-01,5.341669e-01
1.754614e+00,2.266106e-01,6.719213e-01
6.767740e-01,1.232143e+00,4.343596e-01
1.590913e+00,1.200913e+00,1.479993e-01
1.464486e+00,2.329995e+00,3.296715e-02
6.647419e-01,1.334455e+00,4.118615e-01
5.573450e-01,1.789378e+00,3.688738e-01
4.016367e-01,1.851149e+00,4.754520e-01
1.718652e+00,2.103230e-01,6.966500e-01
1.583680e+00,3.898882e-01,5.393136e-01
1.544311e+00,2.161138e+00,3.552678e-02
1.048834e+00,1.100964e+00,3.151433e-01
1.521838e-01,2.156111e+00,7.202729e-01
1.163689e+00,5.417762e-01,5.323473e-01
2.555597e-01,1.027807e+00,7.689986e-01
7.393360e-01,2.300197e+00,1.825705e-01
1.356888e-01,1.356539e-01,9.817617e-01
1.621678e+00,1.435746e+00,9.745964e-02
5.727131e-01,1.666538e+00,3.850247e-01
3.884547e-01,4.475014e-01,8.404364e-01
1.734331e+00,9.518183e-01,1.919025e-01
1.752153e+00,2.261934e+00,1.900116e-02
2.463006e-01,7.890253e-01,8.233800e-01
2.656507e-01,2.814310e+00,4.734906e-01
9.511143e-01,6.441079e-01,5.419291e-01
1.573318e+00,4.803825e-01,4.696374e-01
3.175888e-01,2.426233e+00,4.627610e-01
6.233257e-01,3.276044e-01,8.152958e-01
7.952555e-01,1.750970e+00,2.484612e-01
1.991378e+00,6.199329e-01,2.909742e-01
1.446996e+00,2.988832e+00,1.323582e-02
1.363625e-01,1.964858e+00,7.649591e-01
1.105603e+00,1.142619e+00,2.827243e-01
6.038751e-01,1.204774e+00,4.830994e-01
1.274116e+00,9.034417e-01,3.162919e-01
8.029611e-01,2.135501e+00,1.800134e-01
4.650695e-01,9.151751e-01,6.533646e-01
1.582510e+00,2.255985e+00,2.815254e-02
1.018034e+00,4.378894e-01,6.403207e-01
1.737866e+00,1.054114e+00,1.601078e-01
1.485748e+00,2.584736e+00,2.148784e-02
6.730421e-01,3.601196e-01,7.847613e-01
1.448720e+00,1.119066e+00,1.976585e-01
1.917904e+00,1.200407e+00,1.000320e-01
7.704005e-01,7.087158e-01,5.792651e-01
8.309404e-01,9.342304e-01,4.601100e-01
1.337882e+00,7.312567e-01,3.759364e-01
6.928375e-01,8.071929e-01,5.716356e-01
4.342760e-01,1.777178e+00,4.621870e-01
2.755247e-01,3.242109e-01,9.145455e-01
7.714257e-01,1.865602e+00,2.371236e-01
1.039497e+00,3.325416e-01,7.077418e-01
1.745271e+00,2.358386e+00,1.630925e-02
1.089927e+00,1.420259e+00,2.126775e-01
1.034216e+00,1.158625e+00,3.017164e-01
4.601025e-01,1.902632e+00,4.166929e-01
6.719357e-01,2.782549e+00,1.541708e-01
1.940236e+00,2.329558e+00,1.089019e-02
5.444739e-01,1.383281e+00,4.708760e-01
2.549278e-01,1.665348e+00,6.540682e-01
1.013942e+00,1.051710e+00,3.442549e-01
8.818422e-01,8.182888e-02,9.303819e-01
1.482870e+00,2.577310e+00,2.188800e-02
1.736176e+00,3.417053e-01,5.525228e-01
5.582750e-01,1.433598e+00,4.491753e-01
4.123898e-01,8.944970e-01,6.915074e-01
1.021614e+00,5.493218e-01,5.705271e-01
3.847011e-01,8.781053e-01,7.133322e-01
1.640466e+00,4.148812e-01,5.063140e-01
9.092287e-01,1.904463e+00,1.770023e-01
1.596520e+00,8.060154e-01,2.761475e-01
8.305902e-01,1.731576e+00,2.373475e-01
1.239914e+00,1.405076e+00,1.751393e-01
1.014861e+00,1.156807e+00,3.091284e-01
1.017243e+00,8.378752e-01,4.264233e-01
1.292274e+00,1.817724e+00,9.546482e-02
1.421073e+00,4.411596e-01,5.342347e-01
8.316865e-01,2.798618e+00,9.753222e-02
1.504756e+00,2.575446e+00,2.074566e-02
1.475517e+00,1.269953e+00,1.535334e-01
4.274969e-01,2.206331e-02,9.906123e-01
1.122148e+00,1.515392e+00,1.825931e-01
1.648262e+00,1.535652e+00,7.956697e-02
2.898324e-01,8.456592e-01,7.826267e-01
2.986275e-01,1.648287e+00,6.112656e-01
1.079860e+00,2.571135e+00,6.225809e-02
3.869736e-01,2.599891e-01,9.042866e-01
9.446485e-01,1.449175e+00,2.543711e-01
1.077073e+00,1.416015e+00,2.175881e-01
6.543064e-01,2.892761e+00,1.506566e-01
1.747626e+00,8.795640e-02,8.575165e-01
1.628906e+00,1.858932e+00,4.841114e-02
1.258581e+00,2.881781e+00,2.659708e-02
1.940614e+00,2.542908e+00,7.191889e-03
1.458495e+00,2.204671e+00,4.013521e-02
1.659208e+00,2.200693e+00,2.595458e-02
3.874173e-01,1.220494e+00,6.232295e-01
1.945527e+00,1.436902e-01,7.561216e-01
7.678642e-01,2.837403e+00,1.131840e-01
6.700646e-01,2.692177e+00,1.646501e-01
1.809560e+00,1.054046e+00,1.484721e-01
4.187847e-01,1.753317e-01,9.292047e-01
1.155568e+00,9.810435e-01,3.218524e-01
1.652203e+00,9.836340e-01,1.968796e-01
1.461653e-01,6.436657e-01,9.102085e-01
9.251636e-01,7.529692e-01,4.982667e-01
1.137555e+00,6.978005e-01,4.521296e-01
2.300240e-01,1.978372e+00,6.344017e-01
1.123380e+00,2.473371e+00,6.212946e-02
1.450800e+00,1.058664e+00,2.152600e-01
1.812715e+00,2.729003e+00,7.105358e-03
1.608581e+00,9.610562e-01,2.131122e-01
1.960304e+00,1.340331e+00,7.226200e-02
1.822944e+00,1.091611e+00,1.367028e-01
4.167043e-01,2.549919e-01,8.991942e-01
2.969640e-01,1.474271e+00,6.454514e-01
4.471957e-01,8.460061e-01,6.850042e-01
1.037989e+00,2.051101e+00,1.189538e-01
5.675248e-01,1.257989e+00,4.897110e-01
1.489305e+00,1.308175e-02,9.807058e-01
1.441019e+00,2.728772e+00,1.960025e-02
2.282173e-01,9.586242e-02,9.783601e-01
1.528660e+00,1.521346e+00,9.772288e-02
1.269634e+00,1.109260e+00,2.445454e-01
1.499146e+00,2.602264e+00,2.021818e-02
3.108256e-01,2.891942e-01,9.140327e-01
1.995494e-01,2.207715e+00,6.436834e-01
1.155372e+00,2.117859e+00,8.656030e-02
1.856159e+00,1.072171e+00,1.366789e-01
7.590591e-01,2.725047e-01,8.131439e-01
8.969028e-01,2.453674e+00,1.107249e-01
9.431353e-01,6.671392e-01,5.330167e-01
4.809309e-01,1.682982e-02,9.919387e-01
1.012675e+00,3.805963e-01,6.801646e-01
9.853027e-01,3.566509e-01,7.036958e-01
9.185561e-01,1.947137e+00,1.672016e-01
1.400328e+00,2.592075e+00,2.652268e-02
1.520553e+00,3.974878e-01,5.464014e-01
4.297579e-01,5.568198e-01,7.871805e-01
4.880478e-01,1.596177e+00,4.588597e-01
1.821256e+00,1.857586e+00,3.394072e-02
3.194169e-01,2.083392e+00,5.140315e-01
1.335246e-01,2.028165e+00,7.627615e-01
7.617993e-01,1.698445e+00,2.742065e-01
1.192688e+00,2.982010e+00,2.853547e-02
1.837747e+00,1.027613e-01,8.279113e-01
1.268544e+00,9.490422e-02,8.865745e-01
1.352728e+00,1.695008e+00,1.009747e-01
1.530909e+00,2.557983e+00,1.991983e-02
1.569179e+00,7.869938e-01,2.908538e-01
9.302698e-01,1.216195e+00,3.225846e-01
1.618852e+00,2.868801e-01,6.285017e-01
1.346494e+00,2.168480e-01,7.467801e-01
9.375230e-01,9.117209e-01,4.253856e-01
3.347818e-01,1.847551e+00,5.387376e-01
1.488829e+00,2.117053e+00,4.276949e-02
1.627642e+00,2.795449e+00,1.056731e-02
7.987505e-01,1.870492e+00,2.244603e-01
1.086308e+00,2.622395e+00,5.791786e-02
1.341837e+00,2.207451e+00,5.171330e-02
5.605686e-01,1.810597e+00,3.624154e-01
1.965844e+00,1.398783e+00,6.394132e-02
7.430222e-01,1.501530e+00,3.276957e-01
6.557041e-01,1.571591e+00,3.568291e-01
1.193101e+00,1.888091e-01,7.983020e-01
7.969151e-01,2.410171e+00,1.465041e-01
1.124807e+00,2.606356e+00,5.330922e-02
7.281420e-01,5.119244e-01,6.888349e-01
1.445264e+00,6.511331e-03,9.906335e-01
3.462293e-01,2.000141e+00,5.003200e-01
7.837327e-01,1.810384e+00,2.419903e-01
2.553955e-01,1.721938e+00,6.441812e-01
1.803485e+00,1.767046e+00,4.130217e-02
3.292073e-01,9.628829e-01,7.283394e-01
1.094257e+00,1.612358e+00,1.713008e-01
1.025078e-01,1.181095e+00,8.859706e-01
2.223862e-01,2.597856e+00,5.611722e-01
9.737245e-01,2.271685e+00,1.094820e-01
8.411754e-01,2.850792e+00,9.089810e-02
6.091682e-01,2.901691e+00,1.707392e-01
1.180032e-01,1.354395e+00,8.522947e-01
1.573359e+00,1.275264e+00,1.344655e-01
2.731745e-01,7.940316e-01,8.050031e-01
