lambda,t,N
3.911783e-01,5.397293e-01,8.060041e-01
1.302913e+00,2.460965e+00,3.763075e-02
2.332563e-01,1.260147e+00,7.411483e-01
3.795226e-01,1.671826e+00,5.307536e-01
1.190271e+00,4.958237e-01,5.495061e-01
1.223679e+00,9.768979e-01,3.061301e-01
1.124286e+00,2.586705e+00,5.222913e-02
1.278932e+00,1.754730e+00,1.097115e-01
1.237786e-01,2.430580e+00,7.450082e-01
5.454128e-01,2.539694e+00,2.477830e-01
4.861524e-01,1.306840e+00,5.239489e-01
4.473798e-01,7.483995e-01,7.106990e-01
1.962642e+00,8.173052e-01,2.032760e-01
3.562960e-01,2.201017e+00,4.567954e-01
1.877672e+00,9.283438e-01,1.737829e-01
1.339868e+00,2.343921e+00,4.293432e-02
6.324670e-01,1.565680e+00,3.694856e-01
1.277567e+00,9.137908e-01,3.133985e-01
1.003377e+00,1.261960e-01,8.793683e-01
1.502133e+00,2.339586e+00,3.384278e-02
5.926324e-01,5.269821e-01,7.313514e-01
9.836381e-01,4.486531e-02,9.563009e-01
4.873710e-01,1.718935e+00,4.346391e-01
1.520953e+00,1.975443e-01,7.388144e-01
4.134702e-01,1.718152e+00,4.869666e-01
9.949945e-01,2.688752e+00,7.058079e-02
1.498879e+00,2.336773e-01,7.049433e-01
2.452582e-01,1.931825e+00,6.211698e-01
1.032142e-01,2.760271e+00,7.524529e-01
4.220355e-01,6.554414e-01,7.623024e-01
1.455857e+00,2.921634e+00,1.643495e-02
2.717857e-01,1.843535e+00,6.056181e-01
1.037346e+00,2.279079e+00,9.150264e-02
4.223231e-01,4.052454e-01,8.413746e-01
1.099257e+00,2.066423e+00,1.034937e-01
1.584341e+00,2.778491e+00,1.815316e-02
1.068216e+00,1.141906e-01,8.794132e-01
1.722275e-01,7.918052e-01,8.685890e-01
1.965808e+00,1.682050e+00,4.028594e-02
1.326518e+00,5.901312e-01,4.539827e-01
1.240589e+00,2.019921e+00,8.225447e-02
1.793337e+00,2.823552e+00,6.913377e-03
6.227413e-01,1.637938e+00,3.658423e-01
1.739832e+00,2.235325e+00,1.932853e-02
4.923372e-01,5.113673e-01,7.785290e-01
9.568351e-01,1.610022e+00,2.175077e-01
3.289189e-01,1.249381e+00,6.649230e-01
7.302389e-01,5.734138e-01,6.551262e-01
1.541492e+00,8.656771e-01,2.611049e-01
3.491999e-01,2.827920e+00,3.780641e-01
6.471132e-01,1.887889e+00,2.956140e-01
1.645638e-01,2.810947e+00,6.291621e-01
1.674722e+00,5.266447e-01,4.210433e-01
6.959957e-01,1.495857e+00,3.558697e-01
4.010503e-01,7.387527e-01,7.448182e-01
1.884079e+00,2.089874e+00,1.699779e-02
1.597940e+00,2.459987e+00,1.959159e-02
1.208292e+00,2.176609e-01,7.697789e-01
5.370396e-01,2.646950e+00,2.437083e-01
1.825012e+00,2.499078e+00,8.202138e-03
1.547075e-01,2.580765e+00,6.737134e-01
1.907116e+00,1.682369e+00,4.375566e-02
3.897416e-01,1.065015e+00,6.654941e-01
1.197321e+00,3.019984e-01,6.941270e-01
8.099262e-01,1.203249e+00,3.757528e-01
1.048246e+00,2.793114e+00,5.047083e-02
1.246816e+00,4.360688e-01,5.810746e-01
5.669126e-01,1.557093e+00,4.128436e-01
7.775236e-01,9.061819e-01,4.961303e-01
3.314026e-01,5.494221e-01,8.367509e-01
1.551788e+00,1.961100e+00,4.764580e-02
3.412782e-01,1.653254e+00,5.691434e-01
1.374124e+00,2.009306e+00,7.009623e-02
1.113071e+00,7.093999e-01,4.572853e-01
9.023101e-01,2.433600e+00,1.132591e-01
1.741306e-01,2.177088e+00,6.866170e-01
9.582477e-01,2.023061e+00,1.405216e-01
2.117770e-01,1.766024e+00,6.859281e-01
6.434034e-01,3.280769e-01,8.091898e-01
1.464804e+00,2.579490e+00,1.808003e-02
3.438991e-01,2.985048e+00,3.578726e-01
1.301777e+00,2.536606e+00,3.770536e-02
1.632610e+00,2.280963e+00,2.390414e-02
7.706618e-01,1.557743e+00,2.973710e-01
1.519128e+00,2.070555e+00,3.699671e-02
1.489652e+00,8.024683e-01,3.036162e-01
1.986438e+00,2.825785e+00,2.330145e-03
1.948294e+00,2.559400e-01,6.060237e-01
2.367435e-01,2.818497e+00,5.134300e-01
4.125332e-01,7.382915e-01,7.325785e-01
1.286645e+00,2.757125e+00,3.017342e-02
1.167531e+00,1.235809e+00,2.365905e-01
7.889440e-01,2.960145e+00,9.754086e-02
4.252337e-01,8.485458e-01,6.942945e-01
1.224143e+00,2.439184e+00,5.210536e-02
9.874068e-01,2.698937e-01,7.734720e-01
8.531801e-01,1.184033e+00,3.670680e-01
2.738018e-01,2.500695e+00,5.059869e-01
9.547365e-01,1.479442e+00,2.409028e-01
1.228862e+00,8.058803e-01,3.748762e-01
1.364899e+00,5.578861e-01,4.719405e-01
1.445956e+00,2.916559e-01,6.550629e-01
1.166902e+00,2.554164e+00,5.404897e-02
5.275028e-01,2.459564e+00,2.761435e-01
7.806210e-01,2.156944e+00,1.818231e-01
1.453872e+00,8.277750e-01,3.003736e-01
6.868672e-01,1.427047e+00,3.741648e-01
1.929448e+00,2.461951e+00,6.101457e-03
1.450141e+00,2.168670e-01,7.270773e-01
1.690604e+00,1.353243e+00,1.036808e-01
8.744341e-01,2.951265e+00,7.225766e-02
1.949193e+00,2.641079e+00,7.245605e-03
1.250469e+00,1.197920e+00,2.305941e-01
5.752505e-01,2.615015e+00,2.192178e-01
1.797062e+00,1.352899e+00,8.724510e-02
1.275223e+00,2.754016e+00,3.615754e-02
1.884080e+00,4.471287e-01,4.351162e-01
8.647539e-01,1.664757e+00,2.363154e-01
1.367142e+00,4.475395e-01,5.439437e-01
8.709768e-01,1.751728e+00,2.167069e-01
1.821047e+00,3.159515e-01,5.639637e-01
1.720587e+00,2.441385e+00,1.458775e-02
7.773945e-01,2.262678e+00,1.709462e-01
1.777539e+00,3.308039e-01,5.507876e-01
5.205811e-01,1.420990e+00,4.734865e-01
3.520991e-01,1.767201e+00,5.390595e-01
1.584781e+00,1.443517e+00,1.013834e-01
6.212911e-01,1.927001e+00,2.990762e-01
7.917169e-01,8.246544e-01,5.161320e-01
4.592271e-01,2.063051e+00,3.860053e-01
8.306329e-01,5.322669e-01,6.463654e-01
8.203146e-01,4.221949e-01,7.049297e-01
1.004981e+00,2.550111e+00,7.726713e-02
1.000952e+00,1.450215e+00,2.320128e-01
1.044975e+00,1.361268e+00,2.405248e-01
1.468182e+00,1.837457e+00,6.139158e-02
7.274218e-01,4.812613e-01,7.025600e-01
2.878690e-01,2.531606e+00,4.806158e-01
1.201280e+00,2.479707e+00,4.798751e-02
7.723008e-01,1.991464e+00,2.162985e-01
1.674792e+00,2.387612e-01,6.676901e-01
1.093434e+00,1.248157e+00,2.584150e-01
1.428282e+00,1.530292e+00,1.117297e-01
5.662779e-01,2.225789e+00,2.743035e-01
5.119924e-01,2.664858e+00,2.528065e-01
1.046789e+00,1.217087e+00,2.779209e-01
1.566529e+00,1.315402e+00,1.273933e-01
1.674394e+00,7.857981e-01,2.677522e-01
6.442732e-01,8.794425e-02,9.469670e-01
3.854921e-01,1.100318e+00,6.576579e-01
1.594936e+00,4.984676e-01,4.479828e-01
1.315982e+00,1.581640e+00,1.231689e-01
2.886304e-01,3.405404e-02,9.910870e-01
4.428925e-01,2.223827e+00,3.738320e-01
7.658867e-01,2.918345e+00,1.022906e-01
1.358470e+00,4.806408e-01,5.201801e-01
6.117317e-01,2.442975e+00,2.245812e-01
1.979290e+00,1.348790e+00,7.350784e-02
4.050033e-01,1.962070e+00,4.531707e-01
1.542927e+00,9.939394e-01,2.177953e-01
1.335873e+00,2.320983e+00,4.496027e-02
4.293077e-01,2.880258e+00,2.885313e-01
1.268530e+00,1.147434e+00,2.365536e-01
5.522764e-01,5.867152e-01,7.227918e-01
1.789639e-01,2.954333e+00,5.855135e-01
6.426000e-01,2.146881e+00,2.472302e-01
1.761786e+00,7.147824e-02,8.813233e-01
1.840657e+00,7.440204e-01,2.563050e-01
8.492771e-01,2.029267e+00,1.783074e-01
6.882347e-01,1.942886e+00,2.618821e-01
5.415498e-01,2.668789e-01,8.657379e-01
1.627067e+00,1.204692e+00,1.455265e-01
6.252577e-01,1.930410e+00,2.990947e-01
1.129055e+00,1.850994e+00,1.192318e-01
8.898562e-01,2.293523e+00,1.279912e-01
6.604274e-01,2.583486e+00,1.832743e-01
2.243839e-01,2.732859e+00,5.431207e-01
1.391552e+00,1.981814e-01,7.545761e-01
1.019588e+00,1.236500e+00,2.850006e-01
1.081114e+00,2.044556e+00,1.102048e-01
7.234735e-01,1.430069e+00,3.574958e-01
1.915099e+00,4.220169e-01,4.473835e-01
1.367022e+00,9.031025e-01,2.956535e-01
2.742397e-01,1.254056e+00,7.131160e-01
4.125250e-01,2.677529e+00,3.311541e-01
9.105308e-01,2.390582e-01,8.061625e-01
1.218013e+00,1.582098e+00,1.448514e-01
8.695798e-01,2.254928e+00,1.384332e-01
1.550701e+00,2.271495e+00,3.933368e-02
7.025670e-01,1.062866e+00,4.745109e-01
1.661865e+00,2.489898e-01,6.618424e-01
1.177181e+00,2.169017e+00,8.137156e-02
1.638696e+00,1.118855e+00,1.635216e-01
6.027355e-01,2.992542e+00,1.636897e-01
1.548756e+00,2.044580e+00,3.882386e-02
4.045698e-01,1.926552e+00,4.552995e-01
5.551012e-01,1.866262e+00,3.553344e-01
7.186311e-01,5.190355e-01,6.887077e-01
1.013558e+00,9.411744e-01,3.884687e-01
1.044028e+00,2.958234e+00,4.486594e-02
3.022513e-01,2.583136e+00,4.584805e-01
3.423265e-01,1.555980e+00,5.870967e-01
2.455006e-01,6.499705e-01,8.527249e-01
6.818921e-01,2.433678e-01,8.502721e-01
1.414384e+00,2.919252e+00,2.056745e-02
9.407935e-01,1.061934e+00,3.663691e-01
1.476346e+00,2.744230e-01,6.683031e-01
1.529726e+00,2.760635e-01,6.523482e-01
8.069124e-01,6.624716e-02,9.519671e-01
8.529884e-01,7.686763e-01,5.182608e-01
1.575654e+00,2.843395e+00,1.183050e-02
1.302751e+00,1.303564e+00,1.881240e-01
8.643924e-01,1.179237e+00,3.638837e-01
9.716273e-01,2.822650e+00,6.893282e-02
1.683964e+00,2.842705e+00,8.049793e-03
6.710493e-01,1.845376e+00,2.893869e-01
1.969517e+00,2.859629e+00,-1.962584e-03
1.449854e+00,1.092984e+00,2.049989e-01
1.544584e+00,2.558755e+00,2.685340e-02
1.875726e-01,8.155219e-01,8.591853e-01
2.387847e-01,1.110482e+00,7.624220e-01
1.882181e+00,1.593996e+00,5.020963e-02
1.245418e+00,7.552710e-01,3.908079e-01
1.556332e+00,2.283266e-02,9.656201e-01
1.754208e+00,9.396704e-01,1.857782e-01
4.890457e-01,8.768753e-01,6.513338e-01
6.548762e-01,1.240000e+00,4.424570e-01
5.485772e-01,1.694568e+00,3.961323e-01
9.260322e-01,2.529282e+00,9.916438e-02
9.734485e-01,7.105233e-01,5.017666e-01
1.546097e+00,2.161277e+00,3.166767e-02
1.035280e+00,2.617603e+00,6.765292e-02
6.091507e-01,5.523923e-03,9.914040e-01
1.565899e+00,1.839853e+00,5.576190e-02
1.248758e+00,1.320811e+00,1.958467e-01
1.695797e+00,4.586316e-01,4.663139e-01
1.774858e+00,6.652422e-01,3.129709e-01
1.692632e+00,9.239972e-01,2.082852e-01
3.980410e-01,2.623028e+00,3.512267e-01
1.197859e+00,2.392916e+00,6.379555e-02
6.396291e-01,3.493176e-01,7.943023e-01
1.878701e+00,2.444298e+00,1.105580e-02
7.439912e-01,6.765595e-01,6.066512e-01
1.974327e+00,2.551482e+00,2.317743e-03
8.002805e-01,2.025819e+00,1.954642e-01
1.988463e+00,2.841445e-01,5.652515e-01
1.976316e+00,3.764479e-01,4.729016e-01
1.150480e+00,6.402549e-01,4.781935e-01
1.913554e+00,1.331379e+00,7.851102e-02
1.885019e+00,4.163292e-01,4.554464e-01
1.986885e+00,2.574150e+00,6.727365e-03
1.297856e-01,7.020565e-01,9.125194e-01
8.810788e-01,2.896572e+00,7.696696e-02
1.065206e+00,1.851868e+00,1.369250e-01
1.969772e+00,8.472742e-01,1.867436e-01
8.528742e-01,1.997295e+00,1.819807e-01
1.035773e+00,6.645916e-01,4.953033e-01
4.598899e-01,4.507243e-01,8.085187e-01
5.762702e-01,8.407975e-01,6.170770e-01
1.119321e+00,2.564030e+00,5.213041e-02
8.632591e-01,2.763359e+00,9.400589e-02
1.679995e+00,2.047485e+00,2.827605e-02
3.817368e-01,2.758062e-01,8.997168e-01
1.426226e+00,2.267479e-01,7.254840e-01
1.819582e+00,1.180160e+00,1.136922e-01
1.224274e+00,2.161572e+00,7.632581e-02
1.431213e-01,1.832882e+00,7.669408e-01
5.833911e-01,1.351586e+00,4.499492e-01
2.852188e-01,2.727981e+00,4.556740e-01
1.680868e+00,2.045351e+00,3.405983e-02
1.824385e-01,1.152310e+00,8.133094e-01
3.880380e-01,2.495491e+00,3.788024e-01
6.357240e-01,1.737485e+00,3.318881e-01
1.014163e+00,2.631425e+00,6.883964e-02
2.366527e-01,6.158979e-01,8.631674e-01
2.695213e-01,2.099468e+00,5.689604e-01
6.751123e-01,2.678265e+00,1.667283e-01
9.266507e-01,1.091866e+00,3.606569e-01
1.316689e+00,2.940850e+00,1.677622e-02
4.273735e-01,2.030570e+00,4.183552e-01
1.159046e+00,2.533260e+00,4.977768e-02
9.941272e-01,1.382374e+00,2.527615e-01
1.232373e-01,2.998400e-01,9.640501e-01
1.422790e+00,2.668076e+00,1.937904e-02
1.591685e+00,2.958985e+00,1.336059e-02
1.351182e+00,1.725221e+00,9.299687e-02
1.296470e+00,1.132317e+00,2.289626e-01
1.691782e+00,1.974696e+00,3.593699e-02
9.358386e-01,1.686443e+00,2.075843e-01
9.561563e-01,2.782647e+00,7.262314e-02
6.080423e-01,1.155767e+00,4.908430e-01
1.048686e+00,2.582625e+00,6.903938e-02
1.769660e-01,6.186814e-01,8.950460e-01
8.338731e-01,1.580938e-01,8.781888e-01
1.148739e+00,1.057024e+00,2.964862e-01
9.767782e-01,1.143791e+00,3.250584e-01
1.840116e+00,5.819727e-01,3.456042e-01
3.453337e-01,2.857480e+00,3.727318e-01
1.489297e+00,7.890342e-01,3.105177e-01
6.734400e-01,2.399117e-01,8.497793e-01
1.427986e+00,2.699226e+00,2.391220e-02
1.189595e+00,1.505526e+00,1.673654e-01
1.866893e+00,2.225639e+00,1.635534e-02
2.853212e-01,8.740008e-01,7.738549e-01
7.833695e-01,9.577073e-01,4.721334e-01
1.846845e+00,2.922440e+00,5.141104e-03
1.055407e+00,8.141662e-01,4.208078e-01
2.964348e-01,2.079115e+00,5.390915e-01
7.601960e-01,2.425769e+00,1.582981e-01
1.405470e+00,1.707381e+00,9.541045e-02
1.511718e+00,6.804161e-01,3.614268e-01
1.066839e+00,2.124235e+00,1.011942e-01
1.579364e-01,1.837980e+00,7.520482e-01
1.860052e+00,1.940064e-01,6.983527e-01
5.060939e-01,2.257001e+00,3.177213e-01
1.346600e+00,1.155700e+00,2.087026e-01
8.463359e-01,1.559402e+00,2.722460e-01
1.857311e+00,5.033592e-01,3.911364e-01
1.467968e+00,2.348101e+00,3.219024e-02
6.472956e-01,1.056900e+00,5.044302e-01
3.389614e-01,2.222442e+00,4.665918e-01
1.193239e+00,2.781982e+00,3.888070e-02
1.339827e-01,7.899209e-01,8.948736e-01
6.749633e-01,8.029191e-01,5.837869e-01
1.374727e+00,1.364848e-01,8.263718e-01
3.260595e-01,2.392490e+00,4.572042e-01
1.801970e+00,9.330999e-01,1.898744e-01
1.873942e+00,2.173227e-01,6.644960e-01
1.804961e-01,1.834182e-01,9.665698e-01
1.087616e+00,2.309956e+00,7.466327e-02
9.464531e-01,2.961638e+00,6.322224e-02
1.215998e+00,3.512965e-01,6.526063e-01
1.550918e+00,2.407878e+00,2.642947e-02
3.215026e-01,1.012763e+00,7.262723e-01
1.182117e+00,1.940566e+00,1.020448e-01
1.802527e+00,2.683060e+00,9.240655e-03
1.296378e+00,1.107404e+00,2.363869e-01
7.947369e-01,1.112387e+00,4.146590e-01
1.264187e+00,2.272059e+00,5.896072e-02
1.402937e+00,2.021906e+00,5.944116e-02
1.262675e-01,2.460210e+00,7.327250e-01
5.225519e-01,1.180637e+00,5.437539e-01
1.151433e+00,1.040990e+00,2.957488e-01
1.239018e+00,1.185320e+00,2.288112e-01
1.708383e+00,2.073556e-01,7.037114e-01
3.414907e-01,2.035257e+00,4.969353e-01
1.340774e+00,6.092250e-01,4.443167e-01
1.551971e+00,2.672803e+00,2.278758e-02
1.047390e+00,2.349160e+00,8.902922e-02
1.664707e+00,2.044141e+00,3.349508e-02
8.751203e-01,2.105276e-01,8.298264e-01
9.428008e-01,1.352477e+00,2.786124e-01
2.688372e-01,1.222190e+00,7.200103e-01
1.979014e+00,1.679147e+00,3.500513e-02
1.577197e+00,8.601251e-01,2.558715e-01
1.047569e+00,1.103569e+00,3.132398e-01
1.826013e+00,6.840186e-02,8.854762e-01
1.072369e+00,1.584230e+00,1.810908e-01
1.879665e+00,2.672423e-01,6.042034e-01
1.471749e+00,1.456318e+00,1.190254e-01
9.158841e-01,9.087544e-01,4.331120e-01
1.226429e+00,1.142328e+00,2.416874e-01
5.573701e-01,2.993747e+00,1.898116e-01
1.258021e+00,2.953075e+00,2.743065e-02
4.755957e-01,7.315842e-01,7.068866e-01
1.155217e+00,1.243175e+00,2.359252e-01
1.102244e+00,1.239465e+00,2.573297e-01
1.947449e+00,9.532503e-02,8.287558e-01
7.885783e-01,1.118999e+00,4.122079e-01
1.062576e+00,7.343812e-01,4.580675e-01
4.432023e-01,2.931853e+00,2.669782e-01
6.652103e-01,9.489277e-01,5.281141e-01
1.647327e+00,9.043282e-01,2.261118e-01
1.536582e+00,2.897635e+00,1.343310e-02
1.447165e+00,1.685423e+00,8.739648e-02
7.401374e-01,1.814586e+00,2.629236e-01
3.727577e-01,2.807780e+00,3.533875e-01
1.225887e+00,5.667612e-01,4.964390e-01
3.966045e-01,1.524289e+00,5.473024e-01
1.291974e+00,1.709427e+00,1.122248e-01
1.177934e+00,2.742256e+00,4.218730e-02
9.195834e-01,2.126000e+00,1.376529e-01
4.967275e-01,1.538488e-02,9.928328e-01
5.136474e-01,2.327687e+00,3.040897e-01
1.313778e+00,2.894871e+00,2.258898e-02
4.638512e-01,2.845541e+00,2.663968e-01
3.957815e-01,6.336814e-01,7.795413e-01
1.871020e+00,9.709914e-01,1.602173e-01
9.644602e-01,1.291516e+00,2.908630e-01
1.095264e+00,2.094300e+00,1.078431e-01
1.374541e+00,2.296765e+00,3.917902e-02
2.556215e-01,1.701885e+00,6.439118e-01
1.191502e-01,2.469615e+00,7.432361e-01
6.841715e-01,5.630820e-01,6.829445e-01
1.697578e+00,2.152432e+00,2.051754e-02
1.919881e+00,1.157495e-01,8.044115e-01
9.966689e-01,2.287188e+00,1.094328e-01
2.195918e-01,1.562551e-01,9.679426e-01
6.278072e-01,1.538267e+00,3.818606e-01
1.411810e+00,2.216014e+00,4.405199e-02
1.144066e+00,2.384633e+00,6.310405e-02
1.569035e+00,1.922596e+00,4.957274e-02
1.972657e+00,3.108634e-01,5.372108e-01
1.483468e+00,1.208037e+00,1.686500e-01
9.489784e-01,1.357020e+00,2.732133e-01
1.781041e-01,2.491310e+00,6.440748e-01
1.186163e+00,4.358193e-01,5.968294e-01
1.708381e-01,1.367520e+00,7.903573e-01
1.738147e+00,9.472171e-01,1.927908e-01
1.695211e+00,1.879046e+00,4.344669e-02
1.388728e+00,2.833400e+00,1.397260e-02
7.165091e-01,1.366543e+00,3.792544e-01
1.632817e-01,1.430616e+00,7.938237e-01
8.414328e-01,2.005752e+00,1.873358e-01
1.583651e+00,1.780515e+00,5.647028e-02
5.861495e-01,5.362100e-01,7.253966e-01
1.008630e+00,1.457746e+00,2.289248e-01
1.482616e+00,4.995010e-01,4.791658e-01
1.662806e+00,2.087073e+00,3.561885e-02
1.306622e+00,2.208889e+00,5.231835e-02
8.288216e-01,9.311529e-02,9.232595e-01
1.923191e+00,5.900149e-01,3.243684e-01
1.584474e+00,1.634252e+00,8.371029e-02
3.545439e-01,1.687161e+00,5.521196e-01
2.939021e-01,2.395314e+00,4.932817e-01
1.538942e+00,2.636492e-01,6.630410e-01
1.375189e+00,8.362303e-01,3.163526e-01
8.011284e-01,1.264336e+00,3.595872e-01
8.716706e-01,9.723263e-01,4.291665e-01
9.433284e-01,2.690044e+00,8.196011e-02
6.567209e-01,1.801115e+00,3.063720e-01
1.621465e+00,1.097873e+00,1.666118e-01
1.795007e+00,1.428633e+00,7.552703e-02
1.270270e+00,2.555423e+00,3.754573e-02
1.083877e+00,1.180670e+00,2.786400e-01
1.353168e+00,2.271523e+00,4.550345e-02
1.018427e+00,2.685480e-01,7.627358e-01
4.332917e-01,2.824057e+00,2.961414e-01
1.275932e+00,6.143253e-01,4.563326e-01
6.042327e-01,7.324751e-01,6.370036e-01
1.585752e+00,1.685132e+00,7.124880e-02
5.436178e-01,1.232767e+00,5.096627e-01
1.522895e+00,2.385482e+00,2.403183e-02
1.470586e+00,2.052471e+00,4.268578e-02
1.161051e+00,2.298219e-01,7.630598e-01
9.593413e-01,1.378068e-01,8.762715e-01
7.289161e-01,1.144427e+00,4.395275e-01
1.206011e+00,4.745990e-01,5.664696e-01
1.655489e+00,1.203309e+00,1.360896e-01
1.742118e+00,1.784209e+00,4.473795e-02
1.124809e+00,1.115250e+00,2.846580e-01
1.769756e+00,7.706515e-01,2.547025e-01
2.313386e-01,2.214337e+00,6.002197e-01
5.660602e-01,7.964969e-01,6.348378e-01
1.948776e+00,1.341973e+00,7.344115e-02
1.151338e+00,1.088194e+00,2.904825e-01
1.557275e-01,2.378940e+00,6.905448e-01
1.126369e+00,6.575976e-01,4.744597e-01
1.208415e+00,2.041381e+00,8.391589e-02
3.457924e-01,2.686772e+00,3.938442e-01
1.997682e+00,1.906130e+00,2.383356e-02
8.939159e-01,7.019418e-01,5.308824e-01
3.867525e-01,2.355880e+00,4.023025e-01
1.032245e+00,2.751723e+00,5.563630e-02
1.292423e+00,2.331229e+00,5.170271e-02
1.918294e+00,2.863590e+00,1.007197e-02
1.860759e+00,2.573981e+00,6.930962e-03
6.740996e-01,8.721688e-01,5.555723e-01
1.739843e+00,5.108704e-01,4.140761e-01
1.156079e+00,2.379660e+00,6.304961e-02
1.787850e+00,2.192674e+00,1.659706e-02
1.114164e+00,1.824448e+00,1.305419e-01
6.051541e-01,8.935419e-01,5.816507e-01
2.077430e-01,1.319508e+00,7.653177e-01
1.507486e+00,7.638138e-01,3.152167e-01
1.492059e+00,1.544759e+00,9.546584e-02
1.344974e+00,2.645839e+00,2.670172e-02
1.837152e+00,1.080615e+00,1.392804e-01
1.510397e+00,2.849347e-01,6.529170e-01
5.237638e-01,6.250916e-01,7.192193e-01
3.777724e-01,2.028910e+00,4.616590e-01
1.715841e+00,1.487028e+00,7.469396e-02
6.093105e-01,1.754267e+00,3.409901e-01
3.264073e-01,1.492328e+00,6.166363e-01
1.253321e+00,1.947567e+00,9.291048e-02
1.214778e+00,2.508839e+00,4.833507e-02
1.292745e+00,1.338182e+00,1.779197e-01
1.932924e+00,1.182824e-01,7.966803e-01
1.808288e-01,1.279632e+00,7.975828e-01
1.560029e+00,4.888384e-01,4.673460e-01
1.076488e+00,4.581996e-02,9.572377e-01
1.740279e+00,2.402931e+00,1.082002e-02
3.788205e-01,1.458946e+00,5.727853e-01
1.747166e+00,2.289651e+00,1.723950e-02
1.396067e+00,1.391011e+00,1.474453e-01
1.178979e+00,4.968238e-01,5.544119e-01
1.386097e+00,2.053283e+00,5.542337e-02
4.123678e-01,9.112452e-01,6.896009e-01
1.282821e+00,1.335087e-01,8.444374e-01
6.694137e-01,3.437056e-01,7.916936e-01
9.343120e-01,8.497837e-01,4.491627e-01
2.209111e-01,1.976127e+00,6.470643e-01
1.838321e+00,2.074442e+00,2.374404e-02
3.346582e-01,2.835862e+00,3.843745e-01
1.410104e+00,4.417581e-01,5.375236e-01
1.411087e-01,1.101592e-01,9.818242e-01
1.116700e+00,2.529535e+00,5.875679e-02
1.266660e+00,1.621398e+00,1.209163e-01
1.022627e-01,1.312346e-02,9.918469e-01
1.143836e+00,2.017237e+00,9.618244e-02
1.567222e+00,8.046887e-01,2.907373e-01
1.688050e+00,1.218705e+00,1.243870e-01
1.183573e+00,2.078769e+00,8.829947e-02
1.836597e+00,1.770926e+00,4.273045e-02
1.380078e+00,3.914319e-03,9.952985e-01
7.844306e-01,8.510102e-01,5.061632e-01
9.624886e-01,1.276443e+00,2.895352e-01
1.170076e+00,1.485769e+00,1.765555e-01
1.698700e+00,1.302833e+00,1.114760e-01
1.289455e+00,1.915405e+00,8.657437e-02
9.845013e-01,1.934304e+00,1.460176e-01
8.479094e-01,2.225590e+00,1.507787e-01
1.085859e-01,2.343379e+00,7.783711e-01
3.993802e-01,9.700980e-01,6.783873e-01
1.149597e+00,5.537285e-01,5.253648e-01
1.337773e+00,2.556228e+00,3.522642e-02
1.995082e+00,5.712382e-01,3.205584e-01
2.288762e-01,1.359616e+00,7.293247e-01
5.364026e-01,2.559876e+00,2.531279e-01
1.725733e+00,1.513665e+00,7.544579e-02
1.177049e+00,1.014106e+00,2.995060e-01
6.823337e-01,2.630896e+00,1.698693e-01
3.337617e-01,4.072471e-01,8.668698e-01
3.105096e-01,1.556160e+00,6.142541e-01
1.389019e+00,2.383866e+00,3.342501e-02
1.595317e+00,1.400913e-01,7.978005e-01
1.834710e+00,1.358085e+00,8.265981e-02
1.273634e+00,1.048336e+00,2.600833e-01
2.288737e-01,1.287856e-01,9.684860e-01
1.548071e+00,1.142811e+00,1.689616e-01
1.336157e+00,1.334457e+00,1.745495e-01
1.682860e+00,7.788688e-01,2.634565e-01
1.648306e+00,1.258465e+00,1.272939e-01
7.087852e-01,2.630221e+00,1.611267e-01
1.341502e+00,1.618316e+00,1.119920e-01
1.626397e+00,1.577542e+00,7.853800e-02
2.217425e-01,2.403771e+00,5.954176e-01
1.809987e+00,1.037061e+00,1.542869e-01
1.738229e-01,2.872068e+00,6.102882e-01
8.622358e-01,1.886646e-01,8.501459e-01
1.461191e+00,2.631130e+00,2.199926e-02
3.972505e-01,1.958253e+00,4.689916e-01
1.521618e-01,2.130307e+00,7.275323e-01
1.490370e+00,1.515306e+00,1.023305e-01
1.811194e+00,2.332699e+00,1.229645e-02
1.616956e-01,1.704413e+00,7.498288e-01
1.758215e+00,4.427089e-01,4.623817e-01
1.909521e+00,2.339841e+00,1.878468e-02
1.673335e+00,1.753382e+00,5.096018e-02
2.735138e-01,2.063153e+00,5.652969e-01
1.846755e+00,7.004098e-01,2.713591e-01
1.272435e+00,3.710227e-01,6.237317e-01
1.410716e+00,1.277702e+00,1.613727e-01
1.446870e+00,2.014127e+00,5.328778e-02
1.043599e+00,1.307630e+00,2.596674e-01
9.795607e-01,1.367165e+00,2.639331e-01
1.953724e+00,2.436026e+00,1.512288e-02
4.240200e-01,7.957724e-01,7.172108e-01
2.950716e-01,8.535425e-01,7.765369e-01
5.991429e-01,1.441374e+00,4.216789e-01
8.602967e-01,1.786373e+00,2.115220e-01
