lambda,t,N
8.252259e-01,4.023745e+00,3.613479e+04
2.422526e-01,7.605516e+00,1.584278e+05
8.206049e-01,4.234021e+00,3.097862e+04
5.668999e-01,1.720024e+00,3.771616e+05
8.947720e-01,9.423919e+00,2.177291e+02
3.957969e-01,8.197371e+00,3.898828e+04
3.238761e-01,5.981375e+00,1.441034e+05
4.278581e-01,8.421161e+00,2.724019e+04
9.412462e-01,9.074597e+00,1.952108e+02
3.979670e-01,9.765281e-01,6.779878e+05
2.367052e-01,7.312228e+00,1.771351e+05
9.776245e-01,8.587438e-01,4.319139e+05
7.828743e-01,6.436287e+00,6.481498e+03
2.742059e-01,5.664240e+00,2.115766e+05
9.305595e-02,6.145724e+00,5.644541e+05
1.058046e-01,1.658722e-02,9.982465e+05
1.974848e-01,9.173622e+00,1.633841e+05
9.945028e-01,2.161471e+00,1.165321e+05
7.824200e-01,8.449882e+00,1.345007e+03
3.432023e-01,9.013949e+00,4.533809e+04
9.210127e-01,3.230907e+00,5.101141e+04
5.217993e-01,1.268044e+00,5.159917e+05
2.733283e-01,6.440575e+00,1.719775e+05
2.788046e-01,8.760819e+00,8.693831e+04
1.100531e-01,7.871970e+00,4.204900e+05
3.363767e-01,4.893921e-01,8.482159e+05
3.454827e-01,2.982178e+00,3.569031e+05
6.147225e-01,1.949950e+00,3.015927e+05
7.510149e-01,4.462055e+00,3.504683e+04
2.226649e-01,2.961780e+00,5.171180e+05
8.668272e-01,3.000838e+00,7.418391e+04
3.728311e-01,7.751208e+00,5.558224e+04
2.575659e-02,3.355036e+00,9.172141e+05
1.274882e-01,7.875990e+00,3.663757e+05
4.585778e-01,2.362570e-01,8.973205e+05
1.844158e-01,2.103088e+00,6.785192e+05
2.362192e-01,2.922554e+00,5.013938e+05
7.723140e-01,6.900635e+00,4.846704e+03
7.215459e-01,8.884981e+00,1.643509e+03
5.234281e-01,4.662048e+00,8.713932e+04
7.619349e-02,9.908801e-01,9.272810e+05
4.704020e-01,4.352171e+00,1.290869e+05
3.385222e-01,6.594458e+00,1.072738e+05
6.787516e-02,7.045879e+00,6.198733e+05
5.893224e-01,2.873290e+00,1.839127e+05
9.741078e-01,2.398699e+00,9.665654e+04
4.899356e-01,3.577863e-01,8.392117e+05
1.485879e-01,3.058016e+00,6.348387e+05
2.741251e-01,5.654668e+00,2.122296e+05
2.592904e-01,6.066098e+00,2.074467e+05
7.393303e-01,3.423888e+00,7.954885e+04
4.032802e-01,2.715823e+00,3.344601e+05
3.284882e-01,8.919549e+00,5.339880e+04
8.077755e-01,3.445481e+00,6.184186e+04
9.654135e-01,2.087275e+00,1.333092e+05
6.089641e-01,8.825757e+00,4.632916e+03
3.424114e-01,2.035405e-02,9.930548e+05
2.308003e-01,8.837510e+00,1.300678e+05
9.018171e-01,9.442337e+00,2.003869e+02
8.684649e-01,6.264330e+00,4.337962e+03
5.320953e-01,5.030209e-01,7.651717e+05
4.811494e-01,8.986426e+00,1.324926e+04
5.210035e-02,8.157095e+00,6.537779e+05
3.089063e-01,3.878328e+00,3.017852e+05
8.067740e-01,9.382167e-01,4.691049e+05
9.478854e-01,7.889752e+00,5.650592e+02
1.750196e-01,7.070547e+00,2.901131e+05
2.438373e-01,3.340448e+00,4.428493e+05
5.360549e-01,6.580950e+00,2.937090e+04
1.233479e-01,9.602294e+00,3.059228e+05
6.098698e-01,3.549205e+00,1.148013e+05
2.390432e-01,6.553454e+00,2.087624e+05
8.524638e-01,8.344208e+00,8.143384e+02
3.406285e-01,3.952986e+00,2.601494e+05
3.202945e-02,7.830135e+00,7.781819e+05
5.633542e-01,9.569461e+00,4.557430e+03
1.543587e-01,3.421462e+00,5.897054e+05
2.739966e-01,6.926124e+00,1.499078e+05
3.084449e-01,5.615544e+00,1.769150e+05
6.073705e-01,1.167983e+00,4.919402e+05
4.248188e-01,6.184964e-01,7.689349e+05
8.255747e-01,2.637112e+00,1.133661e+05
5.198878e-01,8.883475e+00,9.868470e+03
4.915918e-01,7.716846e+00,2.251578e+04
9.808001e-01,7.111098e+00,9.353724e+02
9.578608e-01,9.075708e+00,1.677116e+02
1.129830e-01,3.148120e+00,7.006941e+05
5.068336e-01,6.860696e+00,3.089283e+04
7.630606e-01,3.968057e+00,4.841875e+04
3.806572e-01,8.801501e+00,3.507192e+04
5.342408e-01,9.472320e+00,6.342387e+03
3.655909e-01,1.335586e+00,6.136821e+05
8.793996e-01,3.280097e+00,5.588183e+04
1.562396e-01,3.387267e+00,5.890611e+05
8.084459e-01,5.700336e+00,9.967627e+03
9.437511e-02,5.919621e-01,9.456654e+05
5.017073e-01,8.322904e+00,1.536503e+04
3.487100e-01,6.853898e+00,9.162761e+04
2.427702e-01,8.527420e+00,1.261601e+05
5.579555e-01,8.151418e+00,1.058700e+04
7.307136e-01,1.645299e+00,3.005197e+05
9.542819e-01,4.460240e+00,1.417428e+04
6.868271e-01,5.512896e+00,2.267695e+04
5.977262e-01,9.045010e+00,4.487590e+03
7.867758e-01,2.306974e+00,1.628263e+05
2.694137e-01,7.345172e+00,1.382225e+05
6.270763e-01,5.739358e+00,2.735064e+04
6.001394e-01,3.734257e-01,7.992293e+05
2.618419e-01,2.402192e+00,5.331276e+05
8.665512e-01,9.426690e+00,2.833837e+02
5.031536e-02,9.136779e+00,6.314602e+05
6.153319e-01,3.548106e+00,1.126733e+05
7.163413e-01,9.301251e+00,1.277474e+03
4.273199e-01,5.401149e+00,9.945813e+04
9.153097e-01,7.444694e+00,1.098071e+03
2.474182e-01,7.292426e+00,1.645931e+05
9.591350e-01,6.346379e+00,2.272139e+03
1.197277e-01,9.799952e+00,3.093366e+05
3.181918e-01,7.279113e+00,9.865225e+04
4.446585e-01,1.573089e+00,4.968400e+05
3.736133e-01,4.495203e+00,1.864732e+05
6.347994e-01,4.779026e+00,4.813612e+04
7.687446e-02,3.805776e-01,9.711671e+05
4.415941e-01,6.350026e+00,6.055918e+04
8.293385e-01,7.808003e+00,1.540763e+03
7.534928e-01,6.432396e+00,7.853753e+03
6.882017e-01,4.463316e+00,4.634409e+04
5.829620e-01,8.420830e+00,7.379685e+03
9.238539e-01,3.802937e+00,2.979668e+04
4.330938e-02,3.645734e+00,8.539399e+05
8.329913e-01,1.972859e+00,1.933266e+05
6.810337e-01,8.092216e+00,4.041774e+03
2.580367e-01,8.626229e+00,1.079719e+05
7.844143e-01,2.379144e+00,1.547051e+05
8.284252e-01,7.586184e+00,1.864830e+03
9.174026e-01,7.992979e+00,6.537534e+02
4.662729e-01,5.267612e+00,8.576497e+04
3.439454e-01,4.956031e+00,1.818444e+05
7.833722e-01,3.831320e+00,4.971994e+04
3.472591e-02,2.513092e+00,9.164302e+05
9.906716e-02,5.115189e+00,6.024520e+05
2.310051e-01,7.922228e+00,1.604016e+05
3.042425e-01,4.368183e+00,2.647453e+05
8.028551e-01,1.378936e+00,3.305208e+05
6.098307e-01,8.367252e+00,6.080871e+03
2.182334e-01,6.375629e+00,2.487330e+05
2.603641e-01,7.789633e+00,1.315799e+05
9.003332e-01,1.245647e+00,3.257917e+05
8.627499e-01,8.445976e+00,6.845390e+02
1.711136e-01,6.624973e+00,3.218650e+05
9.677188e-01,7.136644e+00,1.001492e+03
1.052578e-01,2.641860e+00,7.572389e+05
7.438378e-01,9.554469e+00,8.193699e+02
6.066217e-01,2.947750e+00,1.672661e+05
3.741606e-02,6.454003e+00,7.854619e+05
7.218081e-01,8.743369e+00,1.816153e+03
3.290604e-01,4.199756e-01,8.709268e+05
5.940438e-02,6.966753e+00,6.610964e+05
8.684582e-01,3.591377e-01,7.320576e+05
6.146739e-01,7.329761e+00,1.104903e+04
4.303567e-01,9.524241e+00,1.659223e+04
9.991902e-02,5.989465e+00,5.496566e+05
7.336177e-01,2.691906e+00,1.387849e+05
3.956380e-01,2.899987e+00,3.174785e+05
8.851412e-01,1.190126e+00,3.487397e+05
4.821454e-01,2.589308e+00,2.869570e+05
3.513196e-01,5.992124e+00,1.218273e+05
1.390918e-01,4.368594e-01,9.410457e+05
4.266324e-01,9.884687e+00,1.474092e+04
3.307999e-01,3.435268e+00,3.209769e+05
5.527688e-01,5.738090e+00,4.192650e+04
2.659700e-02,2.012683e+00,9.478762e+05
1.306822e-01,3.880980e+00,6.021945e+05
8.745855e-01,7.278470e+00,1.719632e+03
7.792826e-01,4.121799e+00,4.027413e+04
1.391515e-01,3.028112e+00,6.561496e+05
6.921274e-01,9.866672e+00,1.081946e+03
2.773857e-01,4.331387e+00,3.007534e+05
8.038875e-01,1.435289e+00,3.154324e+05
2.639392e-01,4.149733e+00,3.344470e+05
4.828150e-01,7.648569e+00,2.490109e+04
1.779929e-01,1.735234e+00,7.342841e+05
8.061231e-02,8.486923e+00,5.045186e+05
5.134379e-01,5.304220e+00,6.565197e+04
6.125191e-01,5.273934e-01,7.239459e+05
8.397881e-01,7.104918e+00,2.562875e+03
9.757515e-01,7.577848e+00,6.148721e+02
2.410276e-01,4.333520e+00,3.518685e+05
9.295879e-01,8.390631e+00,4.098048e+02
2.683386e-01,1.533423e+00,6.626710e+05
3.282854e-01,6.360893e+00,1.239114e+05
8.251578e-01,1.475624e+00,2.959330e+05
1.765252e-02,4.314917e+00,9.266594e+05
1.357394e-01,5.442872e+00,4.776810e+05
9.968049e-01,1.298108e+00,2.741828e+05
9.243583e-02,5.781028e+00,5.860360e+05
8.842869e-01,5.171393e+00,1.032699e+04
2.416472e-01,1.422419e+00,7.091248e+05
7.466372e-01,6.645292e+00,7.001561e+03
5.544879e-02,4.249409e+00,7.900772e+05
3.213076e-01,5.937968e+00,1.483896e+05
3.491988e-01,4.104657e+00,2.385107e+05
9.747777e-01,2.350670e+00,1.011268e+05
3.395628e-01,7.812611e+00,7.044858e+04
8.586216e-01,7.245709e+00,1.986617e+03
1.834295e-01,1.268238e+00,7.924450e+05
8.753283e-01,8.785967e+00,4.571011e+02
6.961726e-01,2.032258e+00,2.429736e+05
8.985467e-01,1.659813e+00,2.250529e+05
7.771170e-01,3.305115e+00,7.665346e+04
3.810140e-01,3.291126e+00,2.853710e+05
9.025423e-01,8.415899e+00,5.026056e+02
1.506426e-01,5.458052e+00,4.394572e+05
7.271025e-01,1.001115e+00,4.829157e+05
9.182913e-01,4.084760e+00,2.349425e+04
9.608175e-01,7.475569e+00,7.596464e+02
3.583441e-01,4.841630e+00,1.764055e+05
7.056563e-01,5.321731e+00,2.339313e+04
7.194949e-01,4.937144e+00,2.866008e+04
1.339825e-01,2.454774e+00,7.197173e+05
5.310085e-01,4.783091e+00,7.887728e+04
5.442915e-01,8.005619e+00,1.281177e+04
7.329445e-01,6.245008e-01,6.327218e+05
4.257779e-01,6.358993e+00,6.670214e+04
7.330226e-01,8.178251e+00,2.491569e+03
5.819753e-01,6.420570e+00,2.383470e+04
9.625008e-01,5.854646e+00,3.570313e+03
3.344367e-01,5.240748e-01,8.392305e+05
9.645487e-01,2.107311e+00,1.309940e+05
2.991036e-01,3.308482e+00,3.717333e+05
1.421859e-01,1.667902e+00,7.888713e+05
1.679455e-02,3.262054e+00,9.466889e+05
9.482665e-01,7.258164e+00,1.025399e+03
6.759581e-01,1.792874e+00,2.976289e+05
1.468392e-01,9.074621e-01,8.752453e+05
5.151761e-02,3.872642e-01,9.802468e+05
2.885315e-01,6.437639e+00,1.560683e+05
2.072871e-01,6.107930e-01,8.810777e+05
2.399662e-01,6.564765e+00,2.069410e+05
4.517258e-01,2.653650e+00,3.015793e+05
1.848735e-01,2.404748e+00,6.410972e+05
3.421676e-02,2.005799e+00,9.336703e+05
7.609258e-02,6.358980e+00,6.163926e+05
8.344622e-01,1.750556e+00,2.320568e+05
7.027656e-01,2.415558e+00,1.831278e+05
6.597379e-01,3.020382e+00,1.363322e+05
9.230099e-01,6.406898e-01,5.535722e+05
2.508509e-01,9.078353e+00,1.025594e+05
3.536166e-01,3.791395e+00,2.616624e+05
7.424712e-01,9.754945e+00,7.153307e+02
6.235133e-01,6.620154e+00,1.611904e+04
8.662692e-01,6.041421e+00,5.334835e+03
8.545071e-01,5.526241e+00,8.895479e+03
1.644328e-01,2.665938e+00,6.450886e+05
7.649389e-01,1.221693e+00,3.927743e+05
7.046410e-01,5.268944e+00,2.441119e+04
3.888929e-01,4.540953e+00,1.710252e+05
7.215396e-01,3.031291e+00,1.122309e+05
2.583134e-01,8.364043e+00,1.152624e+05
5.894780e-01,6.625073e+00,2.013422e+04
5.339277e-01,9.325605e+00,6.879572e+03
7.724744e-01,7.865042e+00,2.298398e+03
3.937921e-01,7.284364e-01,7.506224e+05
9.351719e-01,3.578848e-01,7.155643e+05
1.290718e-01,7.916385e+00,3.599528e+05
5.166661e-01,8.022379e+00,1.584517e+04
6.567788e-01,3.099355e+00,1.306033e+05
5.506691e-02,6.975356e+00,6.810556e+05
5.468802e-01,8.182498e+00,1.139197e+04
8.042637e-01,8.447552e+00,1.120411e+03
5.694625e-01,6.376726e+00,2.648156e+04
7.615202e-01,4.013860e+00,4.704570e+04
5.584457e-01,2.669022e+00,2.252591e+05
4.726434e-01,2.684373e-01,8.808437e+05
4.543027e-01,3.998964e+00,1.625548e+05
5.329854e-01,3.163843e+00,1.852068e+05
4.227457e-01,9.189985e+00,2.054728e+04
1.012761e-01,8.697864e+00,4.144158e+05
6.752194e-01,1.071786e+00,4.849592e+05
7.015052e-01,1.140257e+00,4.493755e+05
1.081066e-01,1.924631e+00,8.121540e+05
2.712782e-01,2.465753e-01,9.352976e+05
3.448493e-01,6.554337e+00,1.043235e+05
7.217921e-01,6.649754e+00,8.231887e+03
4.812664e-01,1.794362e+00,4.216558e+05
2.540673e-01,2.993501e+00,4.674089e+05
5.488746e-02,1.269309e+00,9.327023e+05
9.280440e-01,1.103804e+00,3.590196e+05
6.400525e-01,6.928781e+00,1.185764e+04
8.004718e-01,8.999786e+00,7.435496e+02
6.155950e-01,2.355094e+00,2.346209e+05
7.311222e-02,2.259065e+00,8.477536e+05
3.301022e-01,8.546879e+00,5.952592e+04
4.248908e-01,1.636664e+00,4.988730e+05
5.844496e-01,3.578955e+00,1.234747e+05
6.518777e-01,3.036546e+00,1.381443e+05
4.358544e-01,2.985821e+00,2.721551e+05
3.559081e-01,8.997135e+00,4.067452e+04
8.393276e-01,3.117756e+00,7.303484e+04
8.078683e-01,9.725871e+00,3.869472e+02
6.439459e-01,6.975969e+00,1.119659e+04
4.447965e-01,5.176104e+00,1.000272e+05
5.708689e-02,9.867669e-01,9.452258e+05
6.463711e-01,8.804779e+00,3.375693e+03
4.083246e-01,2.111925e+00,4.221683e+05
6.457185e-01,3.408100e+00,1.107286e+05
4.051725e-01,7.229373e+00,5.344279e+04
7.196123e-01,2.065455e-01,8.618856e+05
5.730620e-01,8.256838e+00,8.811652e+03
1.077195e-01,4.798576e+00,5.963662e+05
2.129909e-01,9.408054e+00,1.348180e+05
5.444247e-01,4.100863e+00,1.072481e+05
7.829367e-01,4.602475e+00,2.722972e+04
7.842135e-01,3.756314e+00,5.256251e+04
4.510263e-02,4.426847e-01,9.802318e+05
7.906346e-01,4.584963e+00,2.664828e+04
2.207620e-01,7.350656e+00,1.973561e+05
8.597551e-01,5.132302e+00,1.212456e+04
2.467396e-01,5.675786e+00,2.464882e+05
3.381921e-01,1.332469e+00,6.372263e+05
1.907953e-01,1.528319e+00,7.470702e+05
9.936401e-01,3.825076e+00,2.235402e+04
3.207080e-01,4.501076e+00,2.360927e+05
3.730377e-01,3.968436e+00,2.275521e+05
8.554295e-01,8.482415e+00,7.058500e+02
4.626741e-01,1.287784e+00,5.511081e+05
5.911199e-02,6.048047e+00,6.994143e+05
7.363856e-02,3.874319e+00,7.517892e+05
2.652469e-01,7.237650e-01,8.253263e+05
2.038785e-01,2.512359e+00,5.991664e+05
2.822511e-01,3.054544e+00,4.222539e+05
5.929286e-02,4.236894e+00,7.778531e+05
8.434958e-01,9.444930e+00,3.468012e+02
7.851314e-01,3.944382e+00,4.519094e+04
8.334592e-01,8.197252e+00,1.078618e+03
3.102286e-01,7.089391e+00,1.108772e+05
2.326077e-01,1.566230e+00,6.946709e+05
2.665301e-01,4.785959e+00,2.792628e+05
4.405019e-02,6.664517e+00,7.455946e+05
8.736468e-01,8.408907e+00,6.449001e+02
6.481584e-01,2.818281e+00,1.609450e+05
9.511092e-01,6.336664e+00,2.413061e+03
3.629191e-01,1.538434e+00,5.721655e+05
8.311705e-01,7.592579e+00,1.816712e+03
8.377675e-01,4.733202e+00,1.896192e+04
9.908194e-02,6.963020e+00,5.016214e+05
8.705252e-01,2.127873e+00,1.568654e+05
4.634630e-01,1.333447e+00,5.390195e+05
2.051517e-01,3.612738e+00,4.765610e+05
4.526260e-01,7.337905e+00,3.610492e+04
2.091025e-01,2.128034e+00,6.408389e+05
1.999563e-01,7.416494e+00,2.269616e+05
9.701912e-01,8.856428e-01,4.234826e+05
8.607075e-01,4.986173e+00,1.368252e+04
8.476532e-01,2.907576e+00,8.504151e+04
6.818623e-02,2.772807e+00,8.277308e+05
9.009935e-01,4.781963e+00,1.345348e+04
9.842172e-01,1.984403e+00,1.418360e+05
1.489816e-01,2.725802e-01,9.602041e+05
3.922018e-01,1.582722e+00,5.375430e+05
7.280043e-01,2.485510e+00,1.637422e+05
1.120220e-01,2.338986e+00,7.694973e+05
7.206610e-01,6.135236e-01,6.426580e+05
9.991671e-01,5.652770e+00,3.524340e+03
3.789911e-01,7.661009e+00,5.483349e+04
6.490981e-01,7.406038e+00,8.170338e+03
6.826410e-01,9.955439e+00,1.118249e+03
8.961396e-01,2.788637e+00,8.216644e+04
6.102783e-01,1.867495e+00,3.199176e+05
2.530129e-01,4.349266e+00,3.327312e+05
5.255077e-01,4.572526e+00,9.045547e+04
7.967096e-01,9.206672e+00,6.522748e+02
2.011476e-02,6.369385e+00,8.797490e+05
5.834038e-01,6.110856e+00,2.829425e+04
3.485965e-01,7.637044e+00,6.979125e+04
1.579054e-01,3.605856e+00,5.658739e+05
4.272669e-01,5.531233e+00,9.410794e+04
5.354171e-02,5.708341e+00,7.366559e+05
1.895499e-01,6.252725e+00,3.056839e+05
7.223279e-01,8.453995e+00,2.228211e+03
9.260540e-01,1.836388e+00,1.825750e+05
1.854634e-01,5.598040e+00,3.540803e+05
1.590314e-01,8.067696e+00,2.771998e+05
7.496278e-02,2.082811e+00,8.554451e+05
7.984886e-01,9.548404e+00,4.884413e+02
2.428239e-01,3.676206e-01,9.146013e+05
6.512071e-01,5.176269e-01,7.138501e+05
5.211577e-01,6.978248e+00,2.633733e+04
2.000912e-01,2.027090e+00,6.665748e+05
9.786981e-01,6.102947e+00,2.546736e+03
3.855677e-01,2.026694e+00,4.577520e+05
5.757805e-01,1.475496e+00,4.276022e+05
3.980438e-01,9.605800e+00,2.185054e+04
3.681439e-01,4.997749e+00,1.588347e+05
9.344912e-01,6.051206e+00,3.500678e+03
1.191302e-01,3.422686e+00,6.651483e+05
6.961436e-02,7.478487e+00,5.941579e+05
4.506277e-01,7.593972e+00,3.264531e+04
8.628241e-01,7.936064e+00,1.062185e+03
1.714678e-01,8.998762e+00,2.137394e+05
4.826810e-01,7.667093e+00,2.470474e+04
7.595236e-01,9.918638e+00,5.348952e+02
4.729813e-01,7.154693e+00,3.391033e+04
1.215635e-01,8.812410e+00,3.425739e+05
5.261754e-01,1.218348e+00,5.267312e+05
5.952252e-01,8.579069e+00,6.057379e+03
5.098026e-01,5.946213e+00,4.824829e+04
6.155135e-01,9.393984e+00,3.082162e+03
3.375472e-01,4.676725e+00,2.062605e+05
7.032425e-01,3.522446e-01,7.805836e+05
7.271489e-01,1.875846e+00,2.556313e+05
7.911989e-01,8.475549e+00,1.223738e+03
7.833996e-01,1.170090e+00,3.998569e+05
4.202899e-01,5.753322e+00,8.909399e+04
5.752692e-01,1.460863e+00,4.315424e+05
5.272017e-01,2.018504e+00,3.450180e+05
1.175832e-01,9.643625e+00,3.217667e+05
2.174565e-01,8.879305e+00,1.450231e+05
6.195137e-01,4.328014e+00,6.847653e+04
9.962170e-02,1.479967e+00,8.629169e+05
7.358163e-01,1.970272e+00,2.346270e+05
3.863620e-01,5.210343e+00,1.335768e+05
3.100883e-02,5.776279e+00,8.360092e+05
5.987400e-01,8.864357e+00,4.954571e+03
1.824275e-01,2.052373e-01,9.632513e+05
2.304968e-01,3.762493e+00,4.201084e+05
7.485711e-01,9.209103e+00,1.014187e+03
5.482709e-01,2.687378e+00,2.291425e+05
3.625776e-01,8.323591e+00,4.890148e+04
5.362289e-01,1.102487e+00,5.536705e+05
2.572930e-01,4.777192e+00,2.925445e+05
6.069240e-01,2.828998e+00,1.796065e+05
4.426465e-01,8.758097e+00,2.071823e+04
4.160801e-01,2.423182e+00,3.648613e+05
2.693491e-01,7.779556e-01,8.109559e+05
4.801696e-01,6.823631e+00,3.776018e+04
4.068950e-01,3.082332e+00,2.853081e+05
9.203538e-01,5.080547e+00,9.317127e+03
4.813964e-01,9.828239e+00,8.815186e+03
6.001442e-01,5.968604e-01,6.989317e+05
7.543888e-01,7.695058e+00,3.012257e+03
5.623774e-01,3.333206e+00,1.534286e+05
4.443575e-01,5.868500e-01,7.704572e+05
6.192081e-01,2.752209e+00,1.819197e+05
6.477267e-01,9.608345e+00,1.982132e+03
8.787469e-01,6.543323e+00,3.183019e+03
2.881154e-01,6.761653e+00,1.425395e+05
6.776277e-01,8.837199e+00,2.507847e+03
5.674952e-01,3.187025e+00,1.638799e+05
2.232758e-01,7.434593e-01,8.470492e+05
6.283616e-01,4.942538e+00,4.479309e+04
6.168147e-02,5.619788e+00,7.070621e+05
9.510857e-01,2.575633e-01,7.827321e+05
6.768930e-01,3.815327e+00,7.557965e+04
2.429720e-01,7.337477e+00,1.681664e+05
1.435570e-01,3.071962e+00,6.433917e+05
6.071225e-01,6.908019e+00,1.508560e+04
4.136664e-01,8.955744e+00,2.460784e+04
8.121745e-01,4.159849e+00,3.409777e+04
1.028156e-01,1.211763e-01,9.876185e+05
5.235266e-01,1.370034e+00,4.880931e+05
2.553697e-01,2.111041e+00,5.832753e+05
7.253512e-01,9.250827e+00,1.218544e+03
8.489881e-01,9.398990e+00,3.423659e+02
5.479001e-01,4.350403e+00,9.221928e+04
6.092392e-01,7.160970e-01,6.464403e+05
5.061673e-01,7.549677e+00,2.189714e+04
9.230860e-01,4.309499e+00,1.872233e+04
5.292999e-01,6.809035e+00,2.721407e+04
8.855959e-01,8.171298e+00,7.198498e+02
7.364882e-01,1.663942e+00,2.936186e+05
1.413305e-01,4.286353e-01,9.412192e+05
2.520927e-01,5.561159e+00,2.461220e+05
2.919683e-01,9.163210e+00,6.888155e+04
7.702015e-01,2.974274e+00,1.011864e+05
7.937328e-01,6.638478e+00,5.147841e+03
8.334830e-01,4.588061e+00,2.183872e+04
3.344046e-01,6.390648e+00,1.180010e+05
5.119535e-01,3.569262e+00,1.608479e+05
7.694847e-01,8.217238e+00,1.794481e+03
9.234143e-01,5.101268e-01,6.243411e+05
6.813509e-01,9.062998e+00,2.080635e+03
2.927696e-01,6.128912e+00,1.662339e+05
7.792782e-01,8.602994e+00,1.225844e+03
6.322164e-02,2.952023e+00,8.297492e+05
2.465769e-01,9.111684e+00,1.057444e+05
2.110638e-01,6.607539e-01,8.698268e+05
9.209417e-02,4.920716e+00,6.356105e+05
9.150685e-01,8.537621e+00,4.046419e+02
1.187439e-01,4.253355e+00,6.034695e+05
1.184206e-01,5.493683e-01,9.370145e+05
2.815608e-01,9.690697e+00,6.531588e+04
9.162026e-01,7.440292e+00,1.095204e+03
4.137660e-01,3.979912e+00,1.926747e+05
9.152453e-01,1.512150e+00,2.505773e+05
7.806239e-01,9.540364e+00,5.829342e+02
8.805728e-01,7.433578e-01,5.196599e+05
5.636248e-02,4.016664e+00,7.974077e+05
6.955685e-01,1.308344e+00,4.025070e+05
3.860742e-01,8.719678e+00,3.451220e+04
1.142590e-01,4.402886e+00,6.046719e+05
2.303690e-02,6.166924e+00,8.675633e+05
1.704005e-01,4.201771e+00,4.887110e+05
9.342639e-01,1.452410e+00,2.574488e+05
9.534451e-01,8.466777e+00,3.119689e+02
5.927948e-01,6.691437e+00,1.893679e+04
6.857485e-01,5.586735e+00,2.168585e+04
1.561302e-01,7.121565e+00,3.289362e+05
2.041408e-01,2.302445e+00,6.249879e+05
7.119827e-01,9.774550e+00,9.497507e+02
4.349518e-01,4.606548e-01,8.184339e+05
8.424707e-01,2.180682e-01,8.321721e+05
4.583611e-01,2.663361e-01,8.850792e+05
3.439842e-01,8.253322e+00,5.848341e+04
5.148950e-01,1.476848e+00,4.674692e+05
5.497117e-01,8.362781e+00,1.008084e+04
8.034296e-01,5.567764e+00,1.140953e+04
6.881988e-01,5.645341e+00,2.054543e+04
2.201065e-01,9.180174e+00,1.325738e+05
9.577310e-01,6.738872e+00,1.574171e+03
9.909921e-01,5.892605e+00,2.910225e+03
1.555011e-01,8.954874e+00,2.484552e+05
4.106641e-01,1.090721e+00,6.389559e+05
7.269186e-01,2.938774e+00,1.180970e+05
1.063540e-01,5.336284e+00,5.669212e+05
9.181205e-01,7.616163e+00,9.186957e+02
8.038478e-02,6.725508e+00,5.823821e+05
7.171551e-01,2.692616e+00,1.449998e+05
1.085297e-01,1.748642e+00,8.271413e+05
9.256021e-01,7.147207e+00,1.339485e+03
6.281160e-01,5.721143e+00,2.750077e+04
4.393801e-01,3.821679e+00,1.865288e+05
2.671681e-01,3.489294e+00,3.936756e+05
2.783901e-01,8.065263e+00,1.058969e+05
3.248906e-01,4.069078e+00,2.666002e+05
2.286367e-01,3.159873e+00,4.855549e+05
2.341498e-01,1.183874e+00,7.579000e+05
7.478619e-01,8.927828e+00,1.259825e+03
5.468895e-01,1.672568e-01,9.125878e+05
3.542200e-01,3.235218e+00,3.179125e+05
8.456759e-01,3.570864e+00,4.881130e+04
9.440437e-01,2.225310e+00,1.223597e+05
1.771441e-01,1.319347e+00,7.915878e+05
1.493941e-01,9.172101e+00,2.540416e+05
9.840561e-01,6.294591e+00,2.041173e+03
4.399898e-01,1.308851e+00,5.622092e+05
4.174106e-01,9.534279e+00,1.869107e+04
9.306427e-01,2.157342e+00,1.342952e+05
7.307819e-01,4.219150e+00,4.580884e+04
2.483707e-01,8.439699e-01,8.108945e+05
6.994187e-01,8.829539e+00,2.079674e+03
4.247596e-01,8.413718e-01,6.995061e+05
3.171130e-01,3.966792e-01,8.817981e+05
6.038412e-01,6.213475e+00,2.347188e+04
1.419452e-01,8.870519e+00,2.839015e+05
6.039988e-01,1.579726e-02,9.905038e+05
3.398313e-01,2.217681e-01,9.274061e+05
2.001037e-01,9.656952e+00,1.448015e+05
2.448540e-01,6.199082e+00,2.191783e+05
4.745481e-01,9.330958e+00,1.193848e+04
2.093186e-01,9.620629e+00,1.334836e+05
9.384221e-01,7.166232e+00,1.200579e+03
6.625343e-01,2.452218e+00,1.969749e+05
4.632176e-01,4.603257e-01,8.079695e+05
4.968099e-01,1.892663e+00,3.905131e+05
9.771811e-01,6.582031e+00,1.609492e+03
4.034308e-01,8.585633e+00,3.131340e+04
6.706833e-01,5.097343e+00,3.275489e+04
8.131925e-01,9.403103e+00,4.776973e+02
6.660857e-01,3.373279e+00,1.057273e+05
3.742246e-01,2.335648e+00,4.172553e+05
